county_name,State,county formatted,crime_rate_per_100000,PCTPOVALL_2020,diversity index,noaa/temp-jan,noaa/temp-apr,noaa/temp-jul,noaa/temp-oct,edu/some-college,bls/2020/unemployed,life-expectancy,population/2019,avg_income,poverty-rate,Unemployment_rate,cost-of-living/living_wage,cost-of-living/food_costs,cost-of-living/medical_costs,cost-of-living/housing_costs,cost-of-living/tax_costs
"Ransom County, ND", ND,Ransom County ND,54.38723713,9.3,0.081766,10.9,44.6,71.3,45.8,36.5,118,78.53,5218,55912,8.7,5.7,12.63,3246,2632,6468,3985
"Rapides Parish, LA", LA,Rapides Parish LA,773.792033,18.7,0.514326,48.3,66,82.4,67.2,27.9,3443,75.22,129648,46090,18.3,4.5,13.17,3177,3042,6204,5166
"Rappahannock County, VA", VA,Rappahannock County VA,80.23535705,8.9,0.203971,33.1,53.7,74.6,55.9,25,167,79.6,7370,65538,8.5,3.4,16.18,3177,2866,11184,6637
"Ravalli County, MT", MT,Ravalli County MT,200.8671582,11.3,0.13171,25.8,43.7,65.4,44.5,33.4,1191,80.14,43806,44602,11.2,4.6,14.31,3792,2450,7260,6748
"Rawlins County, KS", KS,Rawlins County KS,154.4998069,11.1,0.119786,28.8,49.7,76.9,52.2,41.9,39,80.14,2530,55821,14.2,4.1,13.16,3246,2543,6288,5364
"Ray County, MO", MO,Ray County MO,247.4065715,10,0.111678,27.5,52.7,77.5,55.4,28.4,753,76.66,23018,42305,9.2,4,14.55,3246,2681,8136,6263
"Reagan County, TX", TX,Reagan County TX,27.77006387,8.3,0.473889,43.2,63.6,81,63.8,29.8,176,76.68,3849,48253,8.9,3.8,12.71,3177,2760,7008,3687
"Real County, TX", TX,Real County TX,89.55223881,16.4,0.44249,46.8,65,80.5,66.1,35.5,72,76.74,3452,34687,17.7,4.3,12.79,3177,2760,7164,3713
"Red Lake County, MN", MN,Red Lake County MN,140.8936478,8.3,0.133397,5.6,41.4,68.3,42.8,39,143,79.29,4055,51750,9.9,4.3,14.15,3246,2696,6948,6599
"Red River County, TX", TX,Red River County TX,136.3271852,15.7,0.425545,42.2,61.6,81.5,63.8,32.6,327,74.72,12023,40648,19.6,4.2,12.34,3177,2760,6348,3580
"Red River Parish, LA", LA,Red River Parish LA,742.0733078,23.7,0.506965,45.7,63.9,81.5,65,23.7,223,73.99,8442,42201,23.9,4.4,13.78,3177,3042,7248,5395
"Red Willow County, NE", NE,Red Willow County NE,99.94548428,9.5,0.145355,27.2,49.5,75.9,51.3,40.8,191,79.37,10724,46270,12,5.4,12.89,3246,2783,5460,5385
"Redwood County, MN", MN,Redwood County MN,190.5487805,8.6,0.228122,13.7,45.7,72.3,47.9,34.4,430,80.04,15170,49732,9.7,4,13.36,3246,2696,5652,6255
"Reeves County, TX", TX,Reeves County TX,136.0544218,19,0.404966,45.4,65.2,82.7,65.4,24.8,631,77.33,15976,39418,22.1,4,12.49,3177,2760,6624,3625
"Refugio County, TX", TX,Refugio County TX,191.6495551,15.3,0.568622,54.4,69.5,82.8,71.9,30.3,252,76.7,6948,42606,18,4.8,12.43,3177,2760,6516,3607
"Reno County, KS", KS,Reno County KS,464.2467674,10.6,0.263159,30.7,54.2,79.5,56.5,39.9,1629,78.4,61998,41111,13.4,6,12.92,3246,2543,5868,5268
"Rensselaer County, NY", NY,Rensselaer County NY,278.8929326,10.4,0.272796,21.9,46.4,70.8,49.7,30.9,5640,78.78,158714,49156,11.5,4.5,15.12,3690,2935,8964,6745
"Renville County, MN", MN,Renville County MN,39.56217856,8.6,0.191378,12.3,44.8,71.3,46.9,38.7,476,79.67,14548,51432,10,4.4,14.1,3246,2696,6864,6577
"Renville County, ND", ND,Renville County ND,38.34355828,7.7,0.0892,8.1,40.4,66.7,41.8,41.1,60,79.98,2327,60976,8.9,5.9,12.63,3246,2632,6468,3985
"Republic County, KS", KS,Republic County KS,103.7344398,9.9,0.064557,26.7,51.9,78.2,54.1,35.9,77,79.53,4636,44273,12.2,4.4,13.16,3246,2543,6288,5364
"Reynolds County, MO", MO,Reynolds County MO,363.6914684,19.4,0.092995,29.3,53.9,73.6,54.3,25.7,166,75.41,6270,35034,21.7,4,12.73,3246,2681,5112,5509
"Rhea County, TN", TN,Rhea County TN,366.0074432,15,0.160221,36.8,57.2,77.1,58.4,27,1279,75.18,33167,34147,15.4,3.5,12.24,3177,2813,6120,3552
"Rice County, KS", KS,Rice County KS,109.879133,10.3,0.271228,30.7,54,80.4,56.6,39.5,215,77.43,9537,42788,11.8,4.8,13.16,3246,2543,6288,5364
"Rice County, MN", MN,Rice County MN,135.2826331,8.4,0.274471,13.8,45,71.2,47.2,31.4,1951,81.12,66972,44096,8.2,3.9,14.32,3246,2696,7236,6676
"Rich County, UT", UT,Rich County UT,218.5314685,8.4,0.114355,19.5,41.5,65.8,44.2,40.6,40,81.1,2483,35436,9.3,4.3,13.42,3792,2694,6636,5290
"Richardson County, NE", NE,Richardson County NE,49.23076923,9.5,0.140654,25.8,52.6,77.2,54.6,37,135,78.34,7865,48195,12.3,4.1,12.89,3246,2783,5460,5385
"Richland County, IL", IL,Richland County IL,216.2897046,11.9,0.079862,29.1,54.2,76.4,56.2,38.2,498,78.09,15513,42555,13.1,3.5,13.36,3246,2862,6480,5267
"Richland County, MT", MT,Richland County MT,285.3575887,8,0.170709,17.3,47,72.4,46.8,38.2,382,77.62,10803,61217,8.8,3.3,14.83,3792,2450,8124,6976
"Richland County, ND", ND,Richland County ND,85.68455842,9.4,0.140984,10.5,44.5,71.8,46.3,42.4,332,81.41,16177,53007,12.4,6,12.63,3246,2632,6468,3985
"Richland County, OH", OH,Richland County OH,200.3728248,12.7,0.242608,25.2,48.9,71.2,51.5,29.3,4681,77.81,121154,39234,13.5,6,12.67,3246,2720,5628,4830
"Richland County, SC", SC,Richland County SC,911.4452882,16,0.580247,44.6,63.2,81.9,64.1,29.9,11661,77.36,415759,45529,16.2,4.3,14.96,3177,2662,8472,7010
"Richland County, WI", WI,Richland County WI,28.22148219,13.4,0.089231,16.9,46.4,70.9,48.1,30.3,458,80.63,17252,43233,12.5,4.7,13.24,3246,2754,5736,5863
"Richland Parish, LA", LA,Richland Parish LA,302.0568634,22.5,0.499691,45.6,65,82.4,66.3,24.2,621,74.34,20122,37330,25.1,4.1,13.3,3177,3042,6432,5216
"Richmond city, VA", VA,Richmond City VA,644.9835135,17.9,0.583002,37.9,58.2,79.3,59.7,24,10592,74.98,230436,56306,19.2,3.4,15.95,3177,2866,10788,6544
"Richmond County, GA", GA,Richmond County GA,454.9437385,25.5,0.556878,46.1,63.5,81.8,65.2,31.4,6463,74.07,202518,38196,21.7,4.5,14.5,3177,2713,8268,6208
"Richmond County, NC", NC,Richmond County NC,459.0022627,21.5,0.562048,41.4,61.3,80.3,61.5,33,1533,74.14,44829,35148,25.8,5.3,13.53,3177,2728,6876,5557
"Richmond County, NY", NY,Richmond County NY,634.123325,10.6,0.547813,31.6,52.8,77.4,56.6,24.5,22456,80,476143,56749,9.1,3.7,21.77,3690,2935,19980,9568
"Richmond County, VA", VA,Richmond County VA,11.16944041,16,0.528257,38.3,58.2,78.8,60,27.5,197,76.81,9023,36799,17.8,4.5,13.82,3177,2866,7200,5705
"Riley County, KS", KS,Riley County KS,240.0721543,19.2,0.380696,28.6,54,78.9,55.6,31.1,1688,81.46,74232,42566,20.9,4.3,14.78,3246,2543,9024,5987
"Ringgold County, IA", IA,Ringgold County IA,59.14826498,13.3,0.075919,22,49.8,74.2,52.1,34.5,92,79.62,4894,45714,15.1,4.7,13.55,3246,2791,5964,6243
"Rio Arriba County, NM", NM,Rio Arriba County NM,563.9848273,19.7,0.439907,26.3,44.8,67.8,47.8,35,1361,75.35,38921,34582,22.2,4.9,14.14,3792,2982,7308,5823
"Rio Blanco County, CO", CO,Rio Blanco County CO,132.2168356,9.8,0.283425,18.5,41.2,66,43.8,37.6,160,79.25,6324,46809,10.3,3.8,13.82,3792,2810,7296,5341
"Rio Grande County, CO", CO,Rio Grande County CO,152.5036008,13.3,0.521253,17,41.1,62.4,43.3,30.5,385,77.71,11267,46717,14.4,4.5,13.56,3792,2810,6864,5242
"Ripley County, IN", IN,Ripley County IN,84.45054365,9.5,0.072214,27.7,50.3,72.1,52.5,27.6,884,77.86,28324,41817,9.1,4.3,12.61,3246,2848,5652,4552
"Ripley County, MO", MO,Ripley County MO,320.695553,21.3,0.085577,34.3,56.7,78.4,57.3,27.5,394,74.41,13288,30437,19.7,4.7,12.73,3246,2681,5112,5509
"Ritchie County, WV", WV,Ritchie County WV,158.8404646,16.4,0.043357,29.8,51.8,73.2,53.2,22.3,368,76.13,9554,37177,17.9,3.6,13.29,3177,2662,6672,5323
"Riverside County, CA", CA,Riverside County CA,304.8627551,11.2,0.624784,54.1,65.8,85.1,70.6,32.9,109998,80.21,2470546,40637,11.3,7.2,16.44,3792,2545,10500,7845
"Roane County, TN", TN,Roane County TN,248.8359379,13.5,0.13005,36.5,56.9,77.2,58.6,32.9,1513,76.09,53382,40980,14.6,3.8,12.41,3177,2813,6420,3601
"Roane County, WV", WV,Roane County WV,204.6943231,20.7,0.053061,30.6,51.8,73,53.3,22.5,638,75.34,13688,34770,19.4,4.1,13.29,3177,2662,6672,5323
"Roanoke city, VA", VA,Roanoke City VA,550.4493983,15.9,0.536736,36.6,56.7,76.7,57.7,28.7,3786,74.99,99143,43451,19.5,3.7,13.5,3177,2866,6660,5579
"Roanoke County, VA", VA,Roanoke County VA,159.3173945,6,0.232838,36,55.8,76,57.4,31.8,2489,79.65,94186,52248,6.5,4.8,13.5,3177,2866,6660,5579
"Roberts County, SD", SD,Roberts County SD,204.8580626,17.8,0.514087,12.2,44.1,71,46.2,36.8,308,77.41,10394,36929,19.6,4,12.21,3246,2831,5844,3544
"Roberts County, TX", TX,Roberts County TX,601.6847172,6.4,0.293764,35.6,55.4,79.1,57.5,37.3,19,76.14,854,41971,7.4,3.3,12.47,3177,2760,6588,3619
"Robertson County, KY", KY,Robertson County KY,99.54745803,17.9,0.047203,31.6,53.7,75.6,55.6,30.1,48,74.98,2108,32815,22,3.4,12.92,3177,3022,5376,5490
"Robertson County, TN", TN,Robertson County TN,394.7583218,9.2,0.279409,35.4,57.2,78,58.8,29.5,2282,75.68,71813,42104,10.5,5.1,14.84,3177,2813,10776,4307
"Robertson County, TX", TX,Robertson County TX,357.8794128,14.2,0.577508,49.7,67.3,83.6,68.7,32.9,470,75.87,17074,40394,20.7,4.4,13.36,3177,2760,8184,3878
"Robeson County, NC", NC,Robeson County NC,809.8427036,26.6,0.704067,43,61.4,80.5,62.7,30.2,4420,73.73,130625,29438,31.5,3.9,12.84,3177,2728,5724,5274
"Rock County, MN", MN,Rock County MN,892.8571429,8.2,0.104126,16.4,47.2,72.6,48.8,36.5,176,79.89,9315,51956,8.7,6.8,13.45,3246,2696,5796,6293
"Rock County, NE", NE,Rock County NE,141.7434444,13.3,0.054981,21.4,45.6,73.2,47.7,39.5,18,80.22,1357,49241,13.9,3.3,12.89,3246,2783,5460,5385
"Rock County, WI", WI,Rock County WI,238.8965963,9.3,0.28649,19.5,47.6,72.2,50.1,32.5,6027,78.89,163354,44204,12.3,4.1,14.34,3246,2754,7560,6325
"Rock Island County, IL", IL,Rock Island County IL,374.8523,13.5,0.423906,23.4,52,75.8,54,35.6,6472,78.76,141879,44802,13.6,4.2,13.25,3246,2862,6288,5222
"Rockbridge County, VA", VA,Rockbridge County VA,89.6579549,10.5,0.126433,34,54,75.2,55.8,26.5,575,79.28,22573,40320,11.5,3.3,13.24,3177,2866,6228,5478
"Rockcastle County, KY", KY,Rockcastle County KY,35.94320973,22.4,0.04726,33.3,54.8,75.4,56.3,23.6,457,74.17,16695,31176,21,4.3,13.12,3177,3022,5712,5572
"Rockdale County, GA", GA,Rockdale County GA,357.8043926,12.7,0.601064,42.4,61.1,79.9,62.5,31,3332,78.22,90896,35244,12.1,3.7,16.72,3177,2713,11952,7126
"Rockingham County, NC", NC,Rockingham County NC,274.2767583,13.8,0.427547,37.8,57.6,77.3,58.5,32.7,3260,75.85,91010,37137,18.4,4.9,13.08,3177,2728,6132,5374
"Rockingham County, NH", NH,Rockingham County NH,118.0073144,4.6,0.124535,23.2,45.4,70.4,49.2,28.3,13147,80.64,309769,73819,5.1,4,15.81,3690,2935,12567,4588
"Rockingham County, VA", VA,Rockingham County VA,75.89302942,8.3,0.180429,30.6,51.2,73.8,53.6,22.5,1952,80.62,81948,39721,8.1,5,14.39,3177,2866,8160,5930
"Rockland County, NY", NY,Rockland County NY,155.1870815,14.4,0.542071,23.8,45.8,69.5,49,24.6,12356,82.54,325789,60464,12.5,4.7,21.77,3690,2935,19980,9568
"Rockwall County, TX", TX,Rockwall County TX,102.0587718,4.8,0.437303,44.8,64.7,84.1,66.8,33.3,3200,79.76,104915,61003,4.8,3.6,15.21,3177,2760,11484,4413
"Roger Mills County, OK", OK,Roger Mills County OK,133.5826877,13.5,0.263727,35.4,56.8,79.9,58.7,35.9,90,77.18,3583,48554,13.4,4.1,13.07,3177,2646,6132,5430
"Rogers County, OK", OK,Rogers County OK,179.6864472,8.5,0.439544,35.6,58.4,81.2,60.2,35.1,2606,77.58,92459,45815,10.4,3.8,13.68,3177,2646,7164,5675
"Rolette County, ND", ND,Rolette County ND,13.71553971,21.3,0.372384,5.5,38.9,65.9,40,42.2,637,73.02,14176,36647,25.9,3.9,13.11,3246,2632,7308,4135
"Rooks County, KS", KS,Rooks County KS,77.07129094,9.6,0.085294,29.1,52.2,78.1,54.6,35.2,101,78.51,4920,42363,10.5,2.5,13.16,3246,2543,6288,5364
"Roosevelt County, MT", MT,Roosevelt County MT,386.5168539,23.8,0.520283,13.6,44.6,70.4,44.3,38.6,266,71.2,11004,34794,24.3,3.2,13.85,3792,2450,6504,6549
"Roosevelt County, NM", NM,Roosevelt County NM,451.0147833,18.2,0.540543,38.3,57.5,77.4,58.9,28,491,77.91,18500,39446,18.8,4.8,14.01,3792,2982,7092,5773
"Roscommon County, MI", MI,Roscommon County MI,191.5549263,15.8,0.083647,18.2,42.6,67,45.9,36.1,950,77.13,24019,37141,15.3,5.9,13.34,3246,2594,6912,5049
"Roseau County, MN", MN,Roseau County MN,77.31958763,7.3,0.128294,3.7,39.6,67.2,41.9,37.5,455,80.24,15165,51307,6,6.5,13.44,3246,2696,5784,6290
"Rosebud County, MT", MT,Rosebud County MT,96.47336263,17.5,0.52731,22.2,45.4,71.6,46.1,41.5,212,75.63,8937,42250,16.3,7.3,13.48,3792,2450,5904,6391
"Ross County, OH", OH,Ross County OH,192.5298421,15,0.189113,29.4,52.7,74.5,54.3,28.9,2839,75.87,76666,36941,15.2,4.2,13.49,3246,2720,7032,5120
"Routt County, CO", CO,Routt County CO,182.8775571,6.3,0.179369,18.5,40,63.6,43,26.8,1277,82.73,25638,83702,7.2,3.6,16.07,3792,2810,11112,6212
"Rowan County, KY", KY,Rowan County KY,63.75653504,24.4,0.102445,33.9,55.9,76.6,57.5,25.7,741,75.91,24460,30777,23.3,6.2,13.22,3177,3022,5892,5617
"Rowan County, NC", NC,Rowan County NC,313.0354316,14.4,0.428703,38.2,58.2,78.3,59,34.5,5174,75.92,142088,38089,13.9,5.5,14.1,3177,2728,7836,5794
"Runnels County, TX", TX,Runnels County TX,213.405762,14.3,0.491683,44.3,64.9,82.7,65.7,25.8,223,76.99,10264,39816,17.2,4.9,12.34,3177,2760,6348,3580
"Rush County, IN", IN,Rush County IN,82.33356857,9.7,0.06843,26.7,51.5,73.7,53.5,27,547,77.65,16581,46945,11,4.7,12.82,3246,2848,6000,4625
"Rush County, KS", KS,Rush County KS,219.7112367,11.2,0.10928,29.5,52.2,78.3,54.9,38.6,73,79.29,3036,44302,12.2,4.5,13.16,3246,2543,6288,5364
"Rusk County, TX", TX,Rusk County TX,423.3337063,14.2,0.522781,46.6,64.5,82.5,66.3,33.4,1619,76.03,54406,36485,15.4,3.4,12.56,3177,2760,6744,3644
"Rusk County, WI", WI,Rusk County WI,131.9902744,11.7,0.076046,11.9,43.2,67.8,45.4,29.9,437,78.85,14178,44199,12.3,8.7,13.28,3246,2754,5808,5881
"Russell County, AL", AL,Russell County AL,449.7776286,20.3,0.565034,48.2,64.7,82.3,66.7,34.6,1210,74.43,57961,33104,18.9,5.7,13.66,3177,2889,7128,5425
"Russell County, KS", KS,Russell County KS,331.7467186,12.9,0.117328,30.1,52.8,79.6,55.7,37.7,140,78.91,6856,44443,14.4,5.4,13.16,3246,2543,6288,5364
"Russell County, KY", KY,Russell County KY,56.33168094,18.1,0.111099,33.8,54.1,75.2,56,25.9,499,75.58,17923,34343,22.6,3.3,13.45,3177,3022,6264,5708
"Russell County, VA", VA,Russell County VA,219.360317,16.2,0.056881,33,51.9,71.9,53.2,30.1,742,74.71,26586,33498,20,2.4,12.98,3177,2866,5784,5374
"Rutherford County, NC", NC,Rutherford County NC,155.3258857,19.1,0.284228,38.2,57.3,77.2,58.5,33.5,2281,75.58,67029,32764,18.5,4.6,13.05,3177,2728,6072,5359
"Rutherford County, TN", TN,Rutherford County TN,444.0822833,8.8,0.423247,36.5,57.2,77.8,58.8,31.7,12637,78.03,332285,41031,10,5.8,14.84,3177,2813,10776,4307
"Rutland County, VT", VT,Rutland County VT,176.5035796,12,0.077941,18.8,43.5,68,46.7,27.3,2031,79.11,58191,52343,10.8,6.9,14.47,3690,2760,9264,5266
"Sabine County, TX", TX,Sabine County TX,144.7736705,16,0.240993,47.1,65.4,82.7,67,31.5,423,75.08,10542,34631,17.6,4.5,12.34,3177,2760,6348,3580
"Sabine Parish, LA", LA,Sabine Parish LA,321.8485661,22.1,0.492445,47.3,65.6,82.3,66.9,25.8,506,75.4,23884,34558,18.4,4.7,12.79,3177,3042,5556,5025
"Sac County, IA", IA,Sac County IA,109.224506,10.5,0.079542,17.2,46.9,72.4,49,35.9,181,79.82,9721,56931,9.5,9.2,13.55,3246,2791,5964,6243
"Sacramento County, CA", CA,Sacramento County CA,547.6937429,12.5,0.687281,46.5,59.4,76.6,64.6,34.5,65558,79.12,1552058,52544,12.6,5.2,16.99,3792,2545,11424,8076
"Sagadahoc County, ME", ME,Sagadahoc County ME,57.12164053,9.2,0.096842,20.5,43.6,69,48.2,27.7,911,79.99,35856,51325,8.6,5,14.68,3690,2634,7776,7330
"Saginaw County, MI", MI,Saginaw County MI,828.830479,15.9,0.462977,22,45.8,70.6,49.4,35.3,8410,77.66,190539,38754,18.6,3.7,12.83,3246,2594,6048,4856
"Saguache County, CO", CO,Saguache County CO,241.6237113,18.6,0.522902,20.6,42.1,64.4,44.8,30.4,242,79.75,6824,30172,25.4,4.9,13.33,3792,2810,6468,5152
"Salem city, VA", VA,Salem City VA,31.62180323,9,0.249792,36.6,56.7,76.7,57.7,32.3,733,77.32,25301,52248,9.4,4.9,13.5,3177,2866,6660,5579
"Salem County, NJ", NJ,Salem County NJ,267.0104042,12.2,0.397373,32.8,53.3,76.4,56.2,29.4,2817,76.96,62385,48496,11.4,4.6,14.89,3690,2864,10368,4932
"Saline County, AR", AR,Saline County AR,249.991259,8.2,0.235541,40,60.8,80.6,62.2,32.6,2940,77.91,122437,41397,9.6,5.9,14.34,3177,2633,7680,6546
"Saline County, IL", IL,Saline County IL,340.8316292,15.3,0.154973,32.5,56.9,77.9,57.6,40,929,74.9,23491,39687,15.7,3.9,12.89,3246,2862,5688,5082
"Saline County, KS", KS,Saline County KS,339.0742734,9.8,0.331579,30.3,54.1,80.6,57,34.1,1618,78.53,54224,49983,12.3,6.7,13.16,3246,2543,6276,5361
"Saline County, MO", MO,Saline County MO,141.9232754,13.1,0.327836,27.9,54.1,77.6,55.8,26.8,479,77.17,22761,38580,15.7,3.5,12.73,3246,2681,5112,5509
"Saline County, NE", NE,Saline County NE,104.0510544,8,0.411712,24.8,51.1,76.4,53.5,32.4,263,79.27,14224,43763,9.2,8.3,13.41,3246,2783,6336,5590
"Salt Lake County, UT", UT,Salt Lake County UT,321.9350184,7,0.43042,28.3,46.6,73.8,50.1,32.6,32591,79.4,1160437,52639,9,6.4,15.11,3792,2694,9480,5955
"Saluda County, SC", SC,Saluda County SC,447.9617739,17.4,0.571553,42,61.2,81.1,61.9,26.2,370,76.96,20473,34455,16.1,3.6,14.96,3177,2662,8472,7010
"Sampson County, NC", NC,Sampson County NC,188.6204209,21.2,0.617255,41.8,60.7,80,62,31.4,1661,75.74,63531,35900,16.8,4.9,13.07,3177,2728,6108,5368
"San Augustine County, TX", TX,San Augustine County TX,319.3066484,19.6,0.470432,46.9,64.9,82.5,66.5,28.3,290,74.69,8237,39879,22.5,6.3,12.41,3177,2760,6468,3600
"San Benito County, CA", CA,San Benito County CA,376.7361111,7.9,0.527412,46.4,54.5,68.2,59.5,36,3119,81.77,62808,53822,10.4,4.8,19.43,3792,2545,15480,9086
"San Bernardino County, CA", CA,San Bernardino County CA,432.4902041,14.3,0.624636,47.8,61.3,83.2,65.4,32.7,91295,78.65,2180085,40316,13.3,6,16.44,3792,2545,10500,7845
"San Diego County, CA", CA,San Diego County CA,368.6724057,9.5,0.650181,53,59.3,73,65,30.4,141814,81.43,3338330,61386,10.3,4.3,21.26,3792,2545,16848,11538
"San Francisco County, CA", CA,San Francisco County CA,701.4217104,10,0.679829,51,55.1,59,60.1,18.4,43525,81.97,881549,130696,9.5,4.3,28,3792,2545,26364,16031
"San Jacinto County, TX", TX,San Jacinto County TX,245.7551385,16.1,0.405581,49.4,66,81.9,68.8,25.2,940,76.01,28859,34514,16.8,4.5,12.34,3177,2760,6348,3580
"San Joaquin County, CA", CA,San Joaquin County CA,887.1644385,13.9,0.685223,46.4,59.9,75.7,64,32.2,37374,78.1,762148,44995,13.6,4.6,15.5,3792,2545,8940,7457
"San Juan County, CO", CO,San Juan County CO,144.5086705,11.3,0.310685,14.7,32.7,56.3,37.8,32.4,34,79.89,728,44029,13.7,4.2,15,3792,2810,9288,5795
"San Juan County, NM", NM,San Juan County NM,675.0828044,21.5,0.645004,30.6,50.5,75.1,52.9,39.5,5046,77.31,123958,35453,19.9,5,14.8,3792,2982,8424,6083
"San Juan County, UT", UT,San Juan County UT,126.8950778,18.6,0.559965,30.3,50.8,77,53.2,34.4,554,79.02,15308,26638,21.9,5.7,13.07,3792,2694,6036,5150
"San Juan County, WA", WA,San Juan County WA,81.88976378,9.6,0.192974,41.1,48.4,60.2,50.4,30.1,665,83.7,17582,76749,8.1,4.6,14.05,3792,2206,9636,4075
"San Luis Obispo County, CA", CA,San Luis Obispo County CA,327.7348314,10.6,0.461168,51.2,56.7,66.3,62,36,10195,81.37,283111,58491,11.6,5.6,18.44,3792,2545,13836,8677
"San Mateo County, CA", CA,San Mateo County CA,235.3577129,5.5,0.691029,50,55.5,64,60.2,23.8,29748,83.11,766573,126392,6.1,4.8,28,3792,2545,26364,16031
"San Miguel County, CO", CO,San Miguel County CO,78.14535035,7.6,0.22677,24.1,41.1,64.2,44.5,22.1,592,83.73,8179,85432,9.9,2.6,15.78,3792,2810,10608,6097
"San Miguel County, NM", NM,San Miguel County NM,469.5000175,20.9,0.367848,34.5,51.5,72.9,53.9,34.2,870,76.67,27277,34579,23.8,5.6,14.08,3792,2982,7212,5801
"San Patricio County, TX", TX,San Patricio County TX,343.226938,14.8,0.52578,55.2,71.1,83.9,73.4,31.6,2998,76.71,66730,43945,14.4,7,13.78,3177,2760,8928,3999
"San Saba County, TX", TX,San Saba County TX,216.2341983,17.4,0.477309,46,65.6,82.8,67.2,25.8,114,78.47,6055,41233,20.7,3.7,12.34,3177,2760,6348,3580
"Sanborn County, SD", SD,Sanborn County SD,151.7281133,13.7,0.085327,17.4,48.1,74.2,49.3,31.6,47,80.26,2344,48731,12.6,4.4,12.21,3246,2831,5844,3544
"Sanders County, MT", MT,Sanders County MT,132.0073924,16.3,0.183062,28.3,45.9,66.9,45.9,29.1,395,78.34,12113,34896,16.7,4.8,14,3792,2450,6756,6615
"Sandoval County, NM", NM,Sandoval County NM,260.6626396,10.4,0.634152,30.9,49.6,71.8,51.6,34,5698,79.5,146748,41547,10,5.1,13.87,3792,2982,6852,5718
"Sandusky County, OH", OH,Sandusky County OH,184.6983261,10.4,0.260232,25.8,49.4,73.8,52.9,31.9,2455,78.08,58518,41624,9.6,5.7,13.02,3246,2720,6228,4954
"Sangamon County, IL", IL,Sangamon County IL,817.9969369,12.8,0.316292,26.5,53.2,75.7,55,30.8,7953,78.33,194672,48891,12.2,4.1,13.38,3246,2862,6504,5273
"Sanilac County, MI", MI,Sanilac County MI,222.365684,15.3,0.111069,21.8,44,69.6,49.2,33,1900,78.27,41170,38004,13.6,8.3,13.05,3246,2594,6420,4939
"Sanpete County, UT", UT,Sanpete County UT,81.45341219,14.1,0.245303,24.3,44.6,69.2,47.3,40.4,472,79.16,30939,29209,13.1,5.8,13.16,3792,2694,6192,5187
"Santa Barbara County, CA", CA,Santa Barbara County CA,377.0969275,10.5,0.583869,51.8,57.3,67,62.2,29,17335,81.65,446499,62690,12,8.3,23.33,3792,2545,20208,12483
"Santa Clara County, CA", CA,Santa Clara County CA,265.4076897,6.6,0.694312,48.6,56.6,69.9,62.1,21.9,71340,83.14,1927852,107877,6.1,4.3,27.29,3792,2545,25236,15690
"Santa Cruz County, AZ", AZ,Santa Cruz County AZ,113.3253507,16.8,0.293747,46.4,59.2,78.3,63,27.5,2220,81.97,46498,39057,18.8,4.5,13.54,3792,2763,6396,5713
"Santa Cruz County, CA", CA,Santa Cruz County CA,386.3870031,10.7,0.543935,50.4,56.6,64.5,60.8,30,12714,81.37,273213,69355,10.6,6.2,23.02,3792,2545,19692,12338
"Santa Fe County, NM", NM,Santa Fe County NM,355.4397889,12.5,0.547292,30.8,49.1,71.4,51.5,26,5891,81.07,150358,58510,12.4,4.5,15.51,3792,2982,9624,6361
"Santa Rosa County, FL", FL,Santa Rosa County FL,152.0832299,9.4,0.302848,51.4,67,81.6,68.8,36.8,4299,78.2,184313,44527,9.8,4,14.16,3177,2792,9576,4109
"Sarasota County, FL", FL,Sarasota County FL,316.8309731,8.7,0.284073,61.4,71.4,82.2,75.8,28.8,12589,81.51,433742,64868,7.8,4.3,14.22,3177,2792,9684,4126
"Saratoga County, NY", NY,Saratoga County NY,68.34476135,6.3,0.157249,20.2,45.8,70,49,27.8,7980,81.36,229863,67618,6,4.2,15.12,3690,2935,8964,6745
"Sargent County, ND", ND,Sargent County ND,131.7706338,7.4,0.104182,10,44,71.3,45.5,37.1,121,81.11,3898,65448,7.5,5.8,13.05,3246,2632,7212,4118
"Sarpy County, NE", NE,Sarpy County NE,55.51257596,4.9,0.304569,22.6,50.3,76,52.5,34,3943,80.5,187196,50333,5.9,3.4,14.93,3246,2783,7800,7289
"Sauk County, WI", WI,Sauk County WI,139.3242773,8.1,0.156354,18.1,46.9,71.2,49.1,33,2585,79.62,64442,48365,10.2,5.9,14.15,3246,2754,7248,6246
"Saunders County, NE", NE,Saunders County NE,33.44641407,5.7,0.081638,22.9,50.4,75.8,52.4,36.8,409,80.35,21578,52193,6.9,4.4,13.37,3246,2783,6264,5573
"Sawyer County, WI", WI,Sawyer County WI,187.7308787,12.3,0.367073,10.8,42,67.4,44.7,34.1,621,77.79,16558,45915,12.7,7.2,13.77,3246,2754,6612,6085
"Schenectady County, NY", NY,Schenectady County NY,450.0009657,10.9,0.401417,20.3,44.3,69.3,47.6,29.1,6202,79.51,155299,50533,12.1,4.8,15.12,3690,2935,8964,6745
"Schleicher County, TX", TX,Schleicher County TX,31.19151591,13.2,0.523098,44.2,63.6,79.9,64.8,38.2,84,78.15,2793,40136,15,4.6,12.47,3177,2760,6588,3619
